date ;vacance
01/01/16;1
02/01/16;1
03/01/16;1
04/01/16;1
05/01/16;0
06/01/16;0
07/01/16;0
08/01/16;0
09/01/16;0
10/01/16;0
11/01/16;0
12/01/16;0
13/01/16;0
14/01/16;0
15/01/16;0
16/01/16;0
17/01/16;0
18/01/16;0
19/01/16;0
20/01/16;0
21/01/16;0
22/01/16;0
23/01/16;0
24/01/16;0
25/01/16;0
26/01/16;0
27/01/16;0
28/01/16;0
29/01/16;0
30/01/16;0
31/01/16;0
01/02/16;0
02/02/16;0
03/02/16;0
04/02/16;0
05/02/16;0
06/02/16;0
07/02/16;0
08/02/16;0
09/02/16;0
10/02/16;0
11/02/16;0
12/02/16;0
13/02/16;0
14/02/16;0
15/02/16;0
16/02/16;0
17/02/16;0
18/02/16;0
19/02/16;0
20/02/16;1
21/02/16;1
22/02/16;1
23/02/16;1
24/02/16;1
25/02/16;1
26/02/16;1
27/02/16;1
28/02/16;1
29/02/16;1
01/03/16;1
02/03/16;1
03/03/16;1
04/03/16;1
05/03/16;1
06/03/16;1
07/03/16;1
08/03/16;0
09/03/16;0
10/03/16;0
11/03/16;0
12/03/16;0
13/03/16;0
14/03/16;0
15/03/16;0
16/03/16;0
17/03/16;0
18/03/16;0
19/03/16;0
20/03/16;0
21/03/16;0
22/03/16;0
23/03/16;0
24/03/16;0
25/03/16;0
26/03/16;0
27/03/16;0
28/03/16;0
29/03/16;0
30/03/16;0
31/03/16;0
01/04/16;0
02/04/16;0
03/04/16;0
04/04/16;0
05/04/16;0
06/04/16;0
07/04/16;0
08/04/16;0
09/04/16;0
10/04/16;0
11/04/16;0
12/04/16;0
13/04/16;0
14/04/16;0
15/04/16;0
16/04/16;1
17/04/16;1
18/04/16;1
19/04/16;1
20/04/16;1
21/04/16;1
22/04/16;1
23/04/16;1
24/04/16;1
25/04/16;1
26/04/16;1
27/04/16;1
28/04/16;1
29/04/16;1
30/04/16;1
01/05/16;1
02/05/16;1
03/05/16;0
04/05/16;1
05/05/16;1
06/05/16;1
07/05/16;1
08/05/16;1
09/05/16;1
10/05/16;0
11/05/16;0
12/05/16;0
13/05/16;0
14/05/16;0
15/05/16;0
16/05/16;0
17/05/16;0
18/05/16;0
19/05/16;0
20/05/16;0
21/05/16;0
22/05/16;0
23/05/16;0
24/05/16;0
25/05/16;0
26/05/16;0
27/05/16;0
28/05/16;0
29/05/16;0
30/05/16;0
31/05/16;0
01/06/16;0
02/06/16;0
03/06/16;0
04/06/16;0
05/06/16;0
06/06/16;0
07/06/16;0
08/06/16;0
09/06/16;0
10/06/16;0
11/06/16;0
12/06/16;0
13/06/16;0
14/06/16;0
15/06/16;0
16/06/16;0
17/06/16;0
18/06/16;0
19/06/16;0
20/06/16;0
21/06/16;0
22/06/16;0
23/06/16;0
24/06/16;0
25/06/16;0
26/06/16;0
27/06/16;0
28/06/16;0
29/06/16;0
30/06/16;0
01/07/16;0
02/07/16;0
03/07/16;0
04/07/16;0
05/07/16;1
06/07/16;1
07/07/16;1
08/07/16;1
09/07/16;1
10/07/16;1
11/07/16;1
12/07/16;1
13/07/16;1
14/07/16;1
15/07/16;1
16/07/16;1
17/07/16;1
18/07/16;1
19/07/16;1
20/07/16;1
21/07/16;1
22/07/16;1
23/07/16;1
24/07/16;1
25/07/16;1
26/07/16;1
27/07/16;1
28/07/16;1
29/07/16;1
30/07/16;1
31/07/16;1
01/08/16;1
02/08/16;1
03/08/16;1
04/08/16;1
05/08/16;1
06/08/16;1
07/08/16;1
08/08/16;1
09/08/16;1
10/08/16;1
11/08/16;1
12/08/16;1
13/08/16;1
14/08/16;1
15/08/16;1
16/08/16;1
17/08/16;1
18/08/16;1
19/08/16;1
20/08/16;1
21/08/16;1
22/08/16;1
23/08/16;1
24/08/16;1
25/08/16;1
26/08/16;1
27/08/16;1
28/08/16;1
29/08/16;1
30/08/16;1
31/08/16;1
01/09/16;1
02/09/16;0
03/09/16;0
04/09/16;0
05/09/16;0
06/09/16;0
07/09/16;0
08/09/16;0
09/09/16;0
10/09/16;0
11/09/16;0
12/09/16;0
13/09/16;0
14/09/16;0
15/09/16;0
16/09/16;0
17/09/16;0
18/09/16;0
19/09/16;0
20/09/16;0
21/09/16;0
22/09/16;0
23/09/16;0
24/09/16;0
25/09/16;0
26/09/16;0
27/09/16;0
28/09/16;0
29/09/16;0
30/09/16;0
01/10/16;0
02/10/16;0
03/10/16;0
04/10/16;0
05/10/16;0
06/10/16;0
07/10/16;0
08/10/16;0
09/10/16;0
10/10/16;0
11/10/16;0
12/10/16;0
13/10/16;0
14/10/16;0
15/10/16;0
16/10/16;0
17/10/16;0
18/10/16;0
19/10/16;0
20/10/16;1
21/10/16;1
22/10/16;1
23/10/16;1
24/10/16;1
25/10/16;1
26/10/16;1
27/10/16;1
28/10/16;1
29/10/16;1
30/10/16;1
31/10/16;1
01/11/16;1
02/11/16;0
03/11/16;0
04/11/16;0
05/11/16;0
06/11/16;0
07/11/16;0
08/11/16;0
09/11/16;0
10/11/16;0
11/11/16;0
12/11/16;0
13/11/16;0
14/11/16;0
15/11/16;0
16/11/16;0
17/11/16;0
18/11/16;0
19/11/16;0
20/11/16;0
21/11/16;0
22/11/16;0
23/11/16;0
24/11/16;0
25/11/16;0
26/11/16;0
27/11/16;0
28/11/16;0
29/11/16;0
30/11/16;0
01/12/16;0
02/12/16;0
03/12/16;0
04/12/16;0
05/12/16;0
06/12/16;0
07/12/16;0
08/12/16;0
09/12/16;0
10/12/16;0
11/12/16;0
12/12/16;0
13/12/16;0
14/12/16;0
15/12/16;0
16/12/16;0
17/12/16;1
18/12/16;1
19/12/16;1
20/12/16;1
21/12/16;1
22/12/16;1
23/12/16;1
24/12/16;1
25/12/16;1
26/12/16;1
27/12/16;1
28/12/16;1
29/12/16;1
30/12/16;1
31/12/16;1
01/01/17;1
02/01/17;1
03/01/17;1
04/01/17;0
05/01/17;0
06/01/17;0
07/01/17;0
08/01/17;0
09/01/17;0
10/01/17;0
11/01/17;0
12/01/17;0
13/01/17;0
14/01/17;0
15/01/17;0
16/01/17;0
17/01/17;0
18/01/17;0
19/01/17;0
20/01/17;0
21/01/17;0
22/01/17;0
23/01/17;0
24/01/17;0
25/01/17;0
26/01/17;0
27/01/17;0
28/01/17;0
29/01/17;0
30/01/17;0
31/01/17;0
01/02/17;0
02/02/17;0
03/02/17;0
04/02/17;1
05/02/17;1
06/02/17;1
07/02/17;1
08/02/17;1
09/02/17;1
10/02/17;1
11/02/17;1
12/02/17;1
13/02/17;1
14/02/17;1
15/02/17;1
16/02/17;1
17/02/17;1
18/02/17;1
19/02/17;1
20/02/17;1
21/02/17;0
22/02/17;0
23/02/17;0
24/02/17;0
25/02/17;0
26/02/17;0
27/02/17;0
28/02/17;0
01/03/17;0
02/03/17;0
03/03/17;0
04/03/17;0
05/03/17;0
06/03/17;0
07/03/17;0
08/03/17;0
09/03/17;0
10/03/17;0
11/03/17;0
12/03/17;0
13/03/17;0
14/03/17;0
15/03/17;0
16/03/17;0
17/03/17;0
18/03/17;0
19/03/17;0
20/03/17;0
21/03/17;0
22/03/17;0
23/03/17;0
24/03/17;0
25/03/17;0
26/03/17;0
27/03/17;0
28/03/17;0
29/03/17;0
30/03/17;0
31/03/17;0
01/04/17;1
02/04/17;1
03/04/17;1
04/04/17;1
05/04/17;1
06/04/17;1
07/04/17;1
08/04/17;1
09/04/17;1
10/04/17;1
11/04/17;1
12/04/17;1
13/04/17;1
14/04/17;1
15/04/17;1
16/04/17;1
17/04/17;1
18/04/17;1
19/04/17;0
20/04/17;0
21/04/17;0
22/04/17;0
23/04/17;0
24/04/17;0
25/04/17;0
26/04/17;0
27/04/17;0
28/04/17;0
29/04/17;0
30/04/17;0
01/05/17;0
02/05/17;0
03/05/17;0
04/05/17;0
05/05/17;0
06/05/17;0
07/05/17;0
08/05/17;0
09/05/17;0
10/05/17;0
11/05/17;0
12/05/17;0
13/05/17;0
14/05/17;0
15/05/17;0
16/05/17;0
17/05/17;0
18/05/17;0
19/05/17;0
20/05/17;0
21/05/17;0
22/05/17;0
23/05/17;0
24/05/17;0
25/05/17;0
26/05/17;0
27/05/17;0
28/05/17;0
29/05/17;0
30/05/17;0
31/05/17;0
01/06/17;0
02/06/17;0
03/06/17;0
04/06/17;0
05/06/17;0
06/06/17;0
07/06/17;0
08/06/17;0
09/06/17;0
10/06/17;0
11/06/17;0
12/06/17;0
13/06/17;0
14/06/17;0
15/06/17;0
16/06/17;0
17/06/17;0
18/06/17;0
19/06/17;0
20/06/17;0
21/06/17;0
22/06/17;0
23/06/17;0
24/06/17;0
25/06/17;0
26/06/17;0
27/06/17;0
28/06/17;0
29/06/17;0
30/06/17;0
01/07/17;0
02/07/17;0
03/07/17;0
04/07/17;0
05/07/17;0
06/07/17;0
07/07/17;1
08/07/17;1
09/07/17;1
10/07/17;1
11/07/17;1
12/07/17;1
13/07/17;1
14/07/17;1
15/07/17;1
16/07/17;1
17/07/17;1
18/07/17;1
19/07/17;1
20/07/17;1
21/07/17;1
22/07/17;1
23/07/17;1
24/07/17;1
25/07/17;1
26/07/17;1
27/07/17;1
28/07/17;1
29/07/17;1
30/07/17;1
31/07/17;1
01/08/17;1
02/08/17;1
03/08/17;1
04/08/17;1
05/08/17;1
06/08/17;1
07/08/17;1
08/08/17;1
09/08/17;1
10/08/17;1
11/08/17;1
12/08/17;1
13/08/17;1
14/08/17;1
15/08/17;1
16/08/17;1
17/08/17;1
18/08/17;1
19/08/17;1
20/08/17;1
21/08/17;1
22/08/17;1
23/08/17;1
24/08/17;1
25/08/17;1
26/08/17;1
27/08/17;1
28/08/17;1
29/08/17;1
30/08/17;1
31/08/17;1
01/09/17;1
02/09/17;1
03/09/17;0
04/09/17;0
05/09/17;0
06/09/17;0
07/09/17;0
08/09/17;0
09/09/17;0
10/09/17;0
11/09/17;0
12/09/17;0
13/09/17;0
14/09/17;0
15/09/17;0
16/09/17;0
17/09/17;0
18/09/17;0
19/09/17;0
20/09/17;0
21/09/17;0
22/09/17;0
23/09/17;0
24/09/17;0
25/09/17;0
26/09/17;0
27/09/17;0
28/09/17;0
29/09/17;0
30/09/17;0
01/10/17;0
02/10/17;0
03/10/17;0
04/10/17;0
05/10/17;0
06/10/17;0
07/10/17;0
08/10/17;0
09/10/17;0
10/10/17;0
11/10/17;0
12/10/17;0
13/10/17;0
14/10/17;0
15/10/17;0
16/10/17;0
17/10/17;0
18/10/17;0
19/10/17;0
20/10/17;0
21/10/17;1
22/10/17;1
23/10/17;1
24/10/17;1
25/10/17;1
26/10/17;1
27/10/17;1
28/10/17;1
29/10/17;1
30/10/17;1
31/10/17;1
01/11/17;1
02/11/17;1
03/11/17;1
04/11/17;1
05/11/17;1
06/11/17;1
07/11/17;0
08/11/17;0
09/11/17;0
10/11/17;0
11/11/17;0
12/11/17;0
13/11/17;0
14/11/17;0
15/11/17;0
16/11/17;0
17/11/17;0
18/11/17;0
19/11/17;0
20/11/17;0
21/11/17;0
22/11/17;0
23/11/17;0
24/11/17;0
25/11/17;0
26/11/17;0
27/11/17;0
28/11/17;0
29/11/17;0
30/11/17;0
01/12/17;0
02/12/17;0
03/12/17;0
04/12/17;0
05/12/17;0
06/12/17;0
07/12/17;0
08/12/17;0
09/12/17;0
10/12/17;0
11/12/17;0
12/12/17;0
13/12/17;0
14/12/17;0
15/12/17;0
16/12/17;0
17/12/17;0
18/12/17;0
19/12/17;0
20/12/17;0
21/12/17;0
22/12/17;0
23/12/17;1
24/12/17;1
25/12/17;1
26/12/17;1
27/12/17;1
28/12/17;1
29/12/17;1
30/12/17;1
31/12/17;1
