"";"tmp1.hourly.time";"ciel";"precipitation";"temperature";"date";"jour";"mday";"mois";"heure";"time"
"1";2017-01-01 00:00:00;"Couvert";0;-1,73;2017-01-01;"dimanche";1;"01";0;"00:00"
"2";2017-01-01 01:00:00;"Couvert";0;-1,24;2017-01-01;"dimanche";1;"01";1;"00:00"
"3";2017-01-01 02:00:00;"Couvert";0;-0,96;2017-01-01;"dimanche";1;"01";2;"00:00"
"4";2017-01-01 03:00:00;"Couvert";0;-0,79;2017-01-01;"dimanche";1;"01";3;"00:00"
"5";2017-01-01 04:00:00;"Couvert";0;-0,77;2017-01-01;"dimanche";1;"01";4;"00:00"
"6";2017-01-01 05:00:00;"Brumeux";0;-0,67;2017-01-01;"dimanche";1;"01";5;"00:00"
"7";2017-01-01 06:00:00;"Brumeux";0;-0,64;2017-01-01;"dimanche";1;"01";6;"00:00"
"8";2017-01-01 07:00:00;"Couvert";0;-0,64;2017-01-01;"dimanche";1;"01";7;"00:00"
"9";2017-01-01 08:00:00;"Couvert";0;-0,64;2017-01-01;"dimanche";1;"01";8;"00:00"
"10";2017-01-01 09:00:00;"Couvert";0;-0,64;2017-01-01;"dimanche";1;"01";9;"00:00"
"11";2017-01-01 10:00:00;"Couvert";0;-0,26;2017-01-01;"dimanche";1;"01";10;"00:00"
"12";2017-01-01 11:00:00;"Averses De Neige";0,0787;0,08;2017-01-01;"dimanche";1;"01";11;"00:00"
"13";2017-01-01 12:00:00;"Couvert";0;0,26;2017-01-01;"dimanche";1;"01";12;"00:00"
"14";2017-01-01 13:00:00;"Couvert";0;0,33;2017-01-01;"dimanche";1;"01";13;"00:00"
"15";2017-01-01 14:00:00;"Couvert";0;0,3;2017-01-01;"dimanche";1;"01";14;"00:00"
"16";2017-01-01 15:00:00;"Couvert";0;0,63;2017-01-01;"dimanche";1;"01";15;"00:00"
"17";2017-01-01 16:00:00;"Couvert";0;0,87;2017-01-01;"dimanche";1;"01";16;"00:00"
"18";2017-01-01 17:00:00;"Couvert";0;0,88;2017-01-01;"dimanche";1;"01";17;"00:00"
"19";2017-01-01 18:00:00;"Couvert";0;1,03;2017-01-01;"dimanche";1;"01";18;"00:00"
"20";2017-01-01 19:00:00;"Brumeux";0;1,13;2017-01-01;"dimanche";1;"01";19;"00:00"
"21";2017-01-01 20:00:00;"Brumeux";0,0203;1,1;2017-01-01;"dimanche";1;"01";20;"00:00"
"22";2017-01-01 21:00:00;"Brumeux";0;1,14;2017-01-01;"dimanche";1;"01";21;"00:00"
"23";2017-01-01 22:00:00;"Pluie Faible";0,4597;1,26;2017-01-01;"dimanche";1;"01";22;"00:00"
"24";2017-01-01 23:00:00;"Pluie Faible";0,6833;1,33;2017-01-01;"dimanche";1;"01";23;"00:00"
"25";2017-01-02 00:00:00;"Averses De Neige";0,0787;0,08;2017-01-02;"lundi";2;"01";0;"00:00"
"26";2017-01-02 01:00:00;"Couvert";0;0,26;2017-01-02;"lundi";2;"01";1;"00:00"
"27";2017-01-02 02:00:00;"Couvert";0;0,33;2017-01-02;"lundi";2;"01";2;"00:00"
"28";2017-01-02 03:00:00;"Couvert";0;0,3;2017-01-02;"lundi";2;"01";3;"00:00"
"29";2017-01-02 04:00:00;"Couvert";0;0,63;2017-01-02;"lundi";2;"01";4;"00:00"
"30";2017-01-02 05:00:00;"Couvert";0;0,87;2017-01-02;"lundi";2;"01";5;"00:00"
"31";2017-01-02 06:00:00;"Couvert";0;0,88;2017-01-02;"lundi";2;"01";6;"00:00"
"32";2017-01-02 07:00:00;"Couvert";0;1,03;2017-01-02;"lundi";2;"01";7;"00:00"
"33";2017-01-02 08:00:00;"Brumeux";0;1,13;2017-01-02;"lundi";2;"01";8;"00:00"
"34";2017-01-02 09:00:00;"Brumeux";0,0203;1,1;2017-01-02;"lundi";2;"01";9;"00:00"
"35";2017-01-02 10:00:00;"Brumeux";0;1,14;2017-01-02;"lundi";2;"01";10;"00:00"
"36";2017-01-02 11:00:00;"Pluie Faible";0,4597;1,26;2017-01-02;"lundi";2;"01";11;"00:00"
"37";2017-01-02 12:00:00;"Pluie Faible";0,6833;1,33;2017-01-02;"lundi";2;"01";12;"00:00"
"38";2017-01-02 13:00:00;"Couvert";0;1,83;2017-01-02;"lundi";2;"01";13;"00:00"
"39";2017-01-02 14:00:00;"Couvert";0,0229;2,05;2017-01-02;"lundi";2;"01";14;"00:00"
"40";2017-01-02 15:00:00;"Couvert";0;2,28;2017-01-02;"lundi";2;"01";15;"00:00"
"41";2017-01-02 16:00:00;"Nuageux";0;1,91;2017-01-02;"lundi";2;"01";16;"00:00"
"42";2017-01-02 17:00:00;"Nuageux";0;1,84;2017-01-02;"lundi";2;"01";17;"00:00"
"43";2017-01-02 18:00:00;"Nuageux";0;1,51;2017-01-02;"lundi";2;"01";18;"00:00"
"44";2017-01-02 19:00:00;"Nuageux";0;1;2017-01-02;"lundi";2;"01";19;"00:00"
"45";2017-01-02 20:00:00;"Nuageux";0;0,87;2017-01-02;"lundi";2;"01";20;"00:00"
"46";2017-01-02 21:00:00;"Couvert";0;0,87;2017-01-02;"lundi";2;"01";21;"00:00"
"47";2017-01-02 22:00:00;"Brumeux";0;0,57;2017-01-02;"lundi";2;"01";22;"00:00"
"48";2017-01-02 23:00:00;"Brumeux";0;0,46;2017-01-02;"lundi";2;"01";23;"00:00"
"49";2017-01-03 00:00:00;"Brumeux";0;0,47;2017-01-03;"mardi";3;"01";0;"00:00"
"50";2017-01-03 01:00:00;"Brumeux";0;0,18;2017-01-03;"mardi";3;"01";1;"00:00"
"51";2017-01-03 02:00:00;"Brumeux";0;0,17;2017-01-03;"mardi";3;"01";2;"00:00"
"52";2017-01-03 03:00:00;"Brumeux";0;-0,08;2017-01-03;"mardi";3;"01";3;"00:00"
"53";2017-01-03 04:00:00;"Brumeux";0;-0,24;2017-01-03;"mardi";3;"01";4;"00:00"
"54";2017-01-03 05:00:00;"Brumeux";0;-0,36;2017-01-03;"mardi";3;"01";5;"00:00"
"55";2017-01-03 06:00:00;"Brumeux";0;-0,18;2017-01-03;"mardi";3;"01";6;"00:00"
"56";2017-01-03 07:00:00;"Brumeux";0;-0,23;2017-01-03;"mardi";3;"01";7;"00:00"
"57";2017-01-03 08:00:00;"Brumeux";0;0,03;2017-01-03;"mardi";3;"01";8;"00:00"
"58";2017-01-03 09:00:00;"Brumeux";0;0,09;2017-01-03;"mardi";3;"01";9;"00:00"
"59";2017-01-03 10:00:00;"Brumeux";0;0,26;2017-01-03;"mardi";3;"01";10;"00:00"
"60";2017-01-03 11:00:00;"Brumeux";0;0,35;2017-01-03;"mardi";3;"01";11;"00:00"
"61";2017-01-03 12:00:00;"Brumeux";0;0,66;2017-01-03;"mardi";3;"01";12;"00:00"
"62";2017-01-03 13:00:00;"Brumeux";0;0,58;2017-01-03;"mardi";3;"01";13;"00:00"
"63";2017-01-03 14:00:00;"Couvert";0;0,69;2017-01-03;"mardi";3;"01";14;"00:00"
"64";2017-01-03 15:00:00;"Couvert";0;0,92;2017-01-03;"mardi";3;"01";15;"00:00"
"65";2017-01-03 16:00:00;"Couvert";0;0,85;2017-01-03;"mardi";3;"01";16;"00:00"
"66";2017-01-03 17:00:00;"Nuageux";0;0,67;2017-01-03;"mardi";3;"01";17;"00:00"
"67";2017-01-03 18:00:00;"Nuageux";0;0,45;2017-01-03;"mardi";3;"01";18;"00:00"
"68";2017-01-03 19:00:00;"Brumeux";0;0,11;2017-01-03;"mardi";3;"01";19;"00:00"
"69";2017-01-03 20:00:00;"Nuageux";0;0,11;2017-01-03;"mardi";3;"01";20;"00:00"
"70";2017-01-03 21:00:00;"Nuageux";0;0,07;2017-01-03;"mardi";3;"01";21;"00:00"
"71";2017-01-03 22:00:00;"Nuageux";0;0,11;2017-01-03;"mardi";3;"01";22;"00:00"
"72";2017-01-03 23:00:00;"Couvert";0;0,18;2017-01-03;"mardi";3;"01";23;"00:00"
"73";2017-01-04 00:00:00;"Nuageux";0;0,21;2017-01-04;"mercredi";4;"01";0;"00:00"
"74";2017-01-04 01:00:00;"Nuageux";0;0,45;2017-01-04;"mercredi";4;"01";1;"00:00"
"75";2017-01-04 02:00:00;"Nuageux";0;0,48;2017-01-04;"mercredi";4;"01";2;"00:00"
"76";2017-01-04 03:00:00;"Couvert";0;1,16;2017-01-04;"mercredi";4;"01";3;"00:00"
"77";2017-01-04 04:00:00;"Nuageux";0;1,47;2017-01-04;"mercredi";4;"01";4;"00:00"
"78";2017-01-04 05:00:00;"Couvert";0;1,98;2017-01-04;"mercredi";4;"01";5;"00:00"
"79";2017-01-04 06:00:00;"Couvert";0;1,99;2017-01-04;"mercredi";4;"01";6;"00:00"
"80";2017-01-04 07:00:00;"Couvert";0;2,23;2017-01-04;"mercredi";4;"01";7;"00:00"
"81";2017-01-04 08:00:00;"Couvert";0;2,61;2017-01-04;"mercredi";4;"01";8;"00:00"
"82";2017-01-04 09:00:00;"Couvert";0;2,79;2017-01-04;"mercredi";4;"01";9;"00:00"
"83";2017-01-04 10:00:00;"Couvert";0;3,28;2017-01-04;"mercredi";4;"01";10;"00:00"
"84";2017-01-04 11:00:00;"Couvert";0;3,88;2017-01-04;"mercredi";4;"01";11;"00:00"
"85";2017-01-04 12:00:00;"Couvert";0;4,76;2017-01-04;"mercredi";4;"01";12;"00:00"
"86";2017-01-04 13:00:00;"Couvert";0;5;2017-01-04;"mercredi";4;"01";13;"00:00"
"87";2017-01-04 14:00:00;"Couvert";0;5,29;2017-01-04;"mercredi";4;"01";14;"00:00"
"88";2017-01-04 15:00:00;"Couvert";0;5,51;2017-01-04;"mercredi";4;"01";15;"00:00"
"89";2017-01-04 16:00:00;"Couvert";0;5,48;2017-01-04;"mercredi";4;"01";16;"00:00"
"90";2017-01-04 17:00:00;"Bruine";0,2057;5,61;2017-01-04;"mercredi";4;"01";17;"00:00"
"91";2017-01-04 18:00:00;"Pluie Faible";0,2692;5,58;2017-01-04;"mercredi";4;"01";18;"00:00"
"92";2017-01-04 19:00:00;"Nuageux";0;5,16;2017-01-04;"mercredi";4;"01";19;"00:00"
"93";2017-01-04 20:00:00;"Nuageux";0;4,67;2017-01-04;"mercredi";4;"01";20;"00:00"
"94";2017-01-04 21:00:00;"Nuageux";0;3,94;2017-01-04;"mercredi";4;"01";21;"00:00"
"95";2017-01-04 22:00:00;"Nuages Épars";0;3,24;2017-01-04;"mercredi";4;"01";22;"00:00"
"96";2017-01-04 23:00:00;"Dégagé";0;2,63;2017-01-04;"mercredi";4;"01";23;"00:00"
"97";2017-01-05 00:00:00;"Nuages Épars";0;2,28;2017-01-05;"jeudi";5;"01";0;"00:00"
"98";2017-01-05 01:00:00;"Dégagé";0;1,67;2017-01-05;"jeudi";5;"01";1;"00:00"
"99";2017-01-05 02:00:00;"Nuages Épars";0;1,84;2017-01-05;"jeudi";5;"01";2;"00:00"
"100";2017-01-05 03:00:00;"Nuageux";0;1,61;2017-01-05;"jeudi";5;"01";3;"00:00"
"101";2017-01-05 04:00:00;"Nuages Épars";0;1,71;2017-01-05;"jeudi";5;"01";4;"00:00"
"102";2017-01-05 05:00:00;"Nuageux";0;1,49;2017-01-05;"jeudi";5;"01";5;"00:00"
"103";2017-01-05 06:00:00;"Nuages Épars";0;1,16;2017-01-05;"jeudi";5;"01";6;"00:00"
"104";2017-01-05 07:00:00;"Nuages Épars";0;0,69;2017-01-05;"jeudi";5;"01";7;"00:00"
"105";2017-01-05 08:00:00;"Nuages Épars";0;0,89;2017-01-05;"jeudi";5;"01";8;"00:00"
"106";2017-01-05 09:00:00;"Nuageux";0;1,44;2017-01-05;"jeudi";5;"01";9;"00:00"
"107";2017-01-05 10:00:00;"Nuageux";0;2,15;2017-01-05;"jeudi";5;"01";10;"00:00"
"108";2017-01-05 11:00:00;"Nuages Épars";0;3,35;2017-01-05;"jeudi";5;"01";11;"00:00"
"109";2017-01-05 12:00:00;"Nuages Épars";0;4,67;2017-01-05;"jeudi";5;"01";12;"00:00"
"110";2017-01-05 13:00:00;"Nuageux";0;5,45;2017-01-05;"jeudi";5;"01";13;"00:00"
"111";2017-01-05 14:00:00;"Nuages Épars";0;6,09;2017-01-05;"jeudi";5;"01";14;"00:00"
"112";2017-01-05 15:00:00;"Nuages Épars";0;5,97;2017-01-05;"jeudi";5;"01";15;"00:00"
"113";2017-01-05 16:00:00;"Nuages Épars";0;5,07;2017-01-05;"jeudi";5;"01";16;"00:00"
"114";2017-01-05 17:00:00;"Nuages Épars";0;4,03;2017-01-05;"jeudi";5;"01";17;"00:00"
"115";2017-01-05 18:00:00;"Nuages Épars";0;3,06;2017-01-05;"jeudi";5;"01";18;"00:00"
"116";2017-01-05 19:00:00;"Nuages Épars";0;2,58;2017-01-05;"jeudi";5;"01";19;"00:00"
"117";2017-01-05 20:00:00;"Nuages Épars";0;2,43;2017-01-05;"jeudi";5;"01";20;"00:00"
"118";2017-01-05 21:00:00;"Nuageux";0;1,86;2017-01-05;"jeudi";5;"01";21;"00:00"
"119";2017-01-05 22:00:00;"Nuages Épars";0;1,49;2017-01-05;"jeudi";5;"01";22;"00:00"
"120";2017-01-05 23:00:00;"Nuages Épars";0;0,59;2017-01-05;"jeudi";5;"01";23;"00:00"
"121";2017-01-06 00:00:00;"Dégagé";0;-0,02;2017-01-06;"vendredi";6;"01";0;"00:00"
"122";2017-01-06 01:00:00;"Dégagé";0;-0,26;2017-01-06;"vendredi";6;"01";1;"00:00"
"123";2017-01-06 02:00:00;"Dégagé";0;-0,78;2017-01-06;"vendredi";6;"01";2;"00:00"
"124";2017-01-06 03:00:00;"Nuages Épars";0;-1,59;2017-01-06;"vendredi";6;"01";3;"00:00"
"125";2017-01-06 04:00:00;"Nuages Épars";0;-1,66;2017-01-06;"vendredi";6;"01";4;"00:00"
"126";2017-01-06 05:00:00;"Nuages Épars";0;-1,96;2017-01-06;"vendredi";6;"01";5;"00:00"
"127";2017-01-06 06:00:00;"Nuages Épars";0;-2,38;2017-01-06;"vendredi";6;"01";6;"00:00"
"128";2017-01-06 07:00:00;"Nuages Épars";0;-2,69;2017-01-06;"vendredi";6;"01";7;"00:00"
"129";2017-01-06 08:00:00;"Nuageux";0;-3,22;2017-01-06;"vendredi";6;"01";8;"00:00"
"130";2017-01-06 09:00:00;"Nuages Épars";0;-2,83;2017-01-06;"vendredi";6;"01";9;"00:00"
"131";2017-01-06 10:00:00;"Nuages Épars";0;-1,21;2017-01-06;"vendredi";6;"01";10;"00:00"
"132";2017-01-06 11:00:00;"Nuages Épars";0;-0,2;2017-01-06;"vendredi";6;"01";11;"00:00"
"133";2017-01-06 12:00:00;"Nuages Épars";0;0,81;2017-01-06;"vendredi";6;"01";12;"00:00"
"134";2017-01-06 13:00:00;"Nuages Épars";0;1,29;2017-01-06;"vendredi";6;"01";13;"00:00"
"135";2017-01-06 14:00:00;"Nuages Épars";0;1,79;2017-01-06;"vendredi";6;"01";14;"00:00"
"136";2017-01-06 15:00:00;"Nuages Épars";0;1,58;2017-01-06;"vendredi";6;"01";15;"00:00"
"137";2017-01-06 16:00:00;"Nuages Épars";0;0,78;2017-01-06;"vendredi";6;"01";16;"00:00"
"138";2017-01-06 17:00:00;"Nuages Épars";0;-0,88;2017-01-06;"vendredi";6;"01";17;"00:00"
"139";2017-01-06 18:00:00;"Nuages Épars";0;-1,62;2017-01-06;"vendredi";6;"01";18;"00:00"
"140";2017-01-06 19:00:00;"Nuages Épars";0;-1,96;2017-01-06;"vendredi";6;"01";19;"00:00"
"141";2017-01-06 20:00:00;"Nuages Épars";0;-2,72;2017-01-06;"vendredi";6;"01";20;"00:00"
"142";2017-01-06 21:00:00;"Nuages Épars";0;-2,96;2017-01-06;"vendredi";6;"01";21;"00:00"
"143";2017-01-06 22:00:00;"Dégagé";0;-2,91;2017-01-06;"vendredi";6;"01";22;"00:00"
"144";2017-01-06 23:00:00;"Dégagé";0;-3,76;2017-01-06;"vendredi";6;"01";23;"00:00"
"145";2017-01-07 00:00:00;"Nuages Épars";0;-3,84;2017-01-07;"samedi";7;"01";0;"00:00"
"146";2017-01-07 01:00:00;"Nuages Épars";0;-4,04;2017-01-07;"samedi";7;"01";1;"00:00"
"147";2017-01-07 02:00:00;"Nuages Épars";0;-4,26;2017-01-07;"samedi";7;"01";2;"00:00"
"148";2017-01-07 03:00:00;"Nuages Épars";0;-4,7;2017-01-07;"samedi";7;"01";3;"00:00"
"149";2017-01-07 04:00:00;"Nuages Épars";0;-4,49;2017-01-07;"samedi";7;"01";4;"00:00"
"150";2017-01-07 05:00:00;"Nuages Épars";0;-3,96;2017-01-07;"samedi";7;"01";5;"00:00"
"151";2017-01-07 06:00:00;"Nuageux";0;-3,23;2017-01-07;"samedi";7;"01";6;"00:00"
"152";2017-01-07 07:00:00;"Nuageux";0;-2,89;2017-01-07;"samedi";7;"01";7;"00:00"
"153";2017-01-07 08:00:00;"Couvert";0;-2,78;2017-01-07;"samedi";7;"01";8;"00:00"
"154";2017-01-07 09:00:00;"Nuageux";0;-2,24;2017-01-07;"samedi";7;"01";9;"00:00"
"155";2017-01-07 10:00:00;"Nuageux";0;-1,69;2017-01-07;"samedi";7;"01";10;"00:00"
"156";2017-01-07 11:00:00;"Couvert";0;-0,61;2017-01-07;"samedi";7;"01";11;"00:00"
"157";2017-01-07 12:00:00;"Couvert";0;-0,16;2017-01-07;"samedi";7;"01";12;"00:00"
"158";2017-01-07 13:00:00;"Couvert";0;-0,03;2017-01-07;"samedi";7;"01";13;"00:00"
"159";2017-01-07 14:00:00;"Couvert";0,0254;-0,18;2017-01-07;"samedi";7;"01";14;"00:00"
"160";2017-01-07 15:00:00;"Neige Faible";0,0864;-0,22;2017-01-07;"samedi";7;"01";15;"00:00"
"161";2017-01-07 16:00:00;"Couvert";0;0,16;2017-01-07;"samedi";7;"01";16;"00:00"
"162";2017-01-07 17:00:00;"Couvert";0;0,41;2017-01-07;"samedi";7;"01";17;"00:00"
"163";2017-01-07 18:00:00;"Brumeux";0;0,45;2017-01-07;"samedi";7;"01";18;"00:00"
"164";2017-01-07 19:00:00;"Brumeux";0;0,7;2017-01-07;"samedi";7;"01";19;"00:00"
"165";2017-01-07 20:00:00;"Averses De Neige";0,066;0,87;2017-01-07;"samedi";7;"01";20;"00:00"
"166";2017-01-07 21:00:00;"Brumeux";0;1,24;2017-01-07;"samedi";7;"01";21;"00:00"
"167";2017-01-07 22:00:00;"Brumeux";0;1,59;2017-01-07;"samedi";7;"01";22;"00:00"
"168";2017-01-07 23:00:00;"Brumeux";0,0838;1,86;2017-01-07;"samedi";7;"01";23;"00:00"
"169";2017-01-08 00:00:00;"Brumeux";0;2,33;2017-01-08;"dimanche";8;"01";0;"00:00"
"170";2017-01-08 01:00:00;"Brumeux";0;2,88;2017-01-08;"dimanche";8;"01";1;"00:00"
"171";2017-01-08 02:00:00;"Brumeux";0;3,16;2017-01-08;"dimanche";8;"01";2;"00:00"
"172";2017-01-08 03:00:00;"Brumeux";0,0203;3,23;2017-01-08;"dimanche";8;"01";3;"00:00"
"173";2017-01-08 04:00:00;"Brumeux";0;3,45;2017-01-08;"dimanche";8;"01";4;"00:00"
"174";2017-01-08 05:00:00;"Brumeux";0;3,56;2017-01-08;"dimanche";8;"01";5;"00:00"
"175";2017-01-08 06:00:00;"Brumeux";0;3,71;2017-01-08;"dimanche";8;"01";6;"00:00"
"176";2017-01-08 07:00:00;"Brumeux";0;3,84;2017-01-08;"dimanche";8;"01";7;"00:00"
"177";2017-01-08 08:00:00;"Nuageux";0,0203;3,97;2017-01-08;"dimanche";8;"01";8;"00:00"
"178";2017-01-08 09:00:00;"Brumeux";0,0533;4,47;2017-01-08;"dimanche";8;"01";9;"00:00"
"179";2017-01-08 10:00:00;"Brumeux";0;4,96;2017-01-08;"dimanche";8;"01";10;"00:00"
"180";2017-01-08 11:00:00;"Nuageux";0;5,81;2017-01-08;"dimanche";8;"01";11;"00:00"
"181";2017-01-08 12:00:00;"Nuageux";0;6,58;2017-01-08;"dimanche";8;"01";12;"00:00"
"182";2017-01-08 13:00:00;"Nuageux";0;6,86;2017-01-08;"dimanche";8;"01";13;"00:00"
"183";2017-01-08 14:00:00;"Couvert";0;7,33;2017-01-08;"dimanche";8;"01";14;"00:00"
"184";2017-01-08 15:00:00;"Nuageux";0;7,49;2017-01-08;"dimanche";8;"01";15;"00:00"
"185";2017-01-08 16:00:00;"Couvert";0;7,49;2017-01-08;"dimanche";8;"01";16;"00:00"
"186";2017-01-08 17:00:00;"Nuageux";0;6,92;2017-01-08;"dimanche";8;"01";17;"00:00"
